date,close,adj close,dividends,stock splits
2008-04-28,104.6500015258789,104.6500015258789,0.0,0.0
2008-04-29,104.87999725341797,104.87999725341797,0.0,0.0
2008-04-30,104.94999694824219,104.94999694824219,0.0,0.0
2008-05-02,105.1500015258789,105.1500015258789,0.0,0.0
2008-05-05,104.88999938964844,104.88999938964844,0.0,0.0
2008-05-06,104.91999816894531,104.91999816894531,0.0,0.0
2008-05-07,105.0,105.0,0.0,0.0
2008-05-08,105.30999755859375,105.30999755859375,0.0,0.0
2008-05-09,105.77999877929688,105.77999877929688,0.0,0.0
2008-05-12,105.68000030517578,105.68000030517578,0.0,0.0
2008-05-13,105.62000274658203,105.62000274658203,0.0,0.0
2008-05-14,104.95999908447266,104.95999908447266,0.0,0.0
2008-05-15,104.56999969482422,104.56999969482422,0.0,0.0
2008-05-16,104.7300033569336,104.7300033569336,0.0,0.0
2008-05-19,104.5999984741211,104.5999984741211,0.0,0.0
2008-05-20,104.81999969482422,104.81999969482422,0.0,0.0
2008-05-21,104.51000213623047,104.51000213623047,0.0,0.0
2008-05-22,104.41999816894531,104.41999816894531,0.0,0.0
2008-05-23,104.47000122070312,104.47000122070312,0.0,0.0
2008-05-26,104.27999877929688,104.27999877929688,0.0,0.0
2008-05-27,104.37000274658203,104.37000274658203,0.0,0.0
2008-05-28,104.13999938964844,104.13999938964844,0.0,0.0
2008-05-29,103.94000244140625,103.94000244140625,0.0,0.0
2008-05-30,103.58000183105469,103.58000183105469,0.0,0.0
2008-06-02,103.80999755859375,103.80999755859375,0.0,0.0
2008-06-03,104.0999984741211,104.0999984741211,0.0,0.0
2008-06-04,103.7699966430664,103.7699966430664,0.0,0.0
2008-06-05,103.72000122070312,103.72000122070312,0.0,0.0
2008-06-06,103.13999938964844,103.13999938964844,0.0,0.0
2008-06-09,102.81999969482422,102.81999969482422,0.0,0.0
2008-06-10,102.37999725341797,102.37999725341797,0.0,0.0
2008-06-11,102.69000244140625,102.69000244140625,0.0,0.0
2008-06-12,102.55000305175781,102.55000305175781,0.0,0.0
2008-06-13,101.95999908447266,101.95999908447266,0.0,0.0
2008-06-16,101.80000305175781,101.80000305175781,0.0,0.0
2008-06-17,101.8499984741211,101.8499984741211,0.0,0.0
2008-06-18,101.94000244140625,101.94000244140625,0.0,0.0
2008-06-19,102.08999633789062,102.08999633789062,0.0,0.0
2008-06-20,101.58999633789062,101.58999633789062,0.0,0.0
2008-06-23,102.0,102.0,0.0,0.0
2008-06-24,102.0,102.0,0.0,0.0
2008-06-25,102.2300033569336,102.2300033569336,0.0,0.0
2008-06-26,102.4000015258789,102.4000015258789,0.0,0.0
2008-06-27,103.04000091552734,103.04000091552734,0.0,0.0
2008-06-30,102.62999725341797,102.62999725341797,0.0,0.0
2008-07-01,102.23999786376953,102.23999786376953,0.0,0.0
2008-07-02,102.0199966430664,102.0199966430664,0.0,0.0
2008-07-03,101.98999786376953,101.98999786376953,0.0,0.0
2008-07-04,102.98999786376953,102.98999786376953,0.0,0.0
2008-07-07,103.22000122070312,103.22000122070312,0.0,0.0
2008-07-08,103.70999908447266,103.70999908447266,0.0,0.0
2008-07-09,103.30000305175781,103.30000305175781,0.0,0.0
2008-07-10,103.58999633789062,103.58999633789062,0.0,0.0
2008-07-11,103.43000030517578,103.43000030517578,0.0,0.0
2008-07-14,103.2300033569336,103.2300033569336,0.0,0.0
2008-07-15,103.55999755859375,103.55999755859375,0.0,0.0
2008-07-16,103.7699966430664,103.7699966430664,0.0,0.0
2008-07-17,103.29000091552734,103.29000091552734,0.0,0.0
2008-07-18,103.36000061035156,103.36000061035156,0.0,0.0
2008-07-21,102.37999725341797,102.37999725341797,0.0,0.0
2008-07-22,102.5,102.5,0.0,0.0
2008-07-23,102.2699966430664,102.2699966430664,0.0,0.0
2008-07-24,102.68000030517578,102.68000030517578,0.0,0.0
2008-07-25,103.33000183105469,103.33000183105469,0.0,0.0
2008-07-28,103.13999938964844,103.13999938964844,0.0,0.0
2008-07-29,103.44999694824219,103.44999694824219,0.0,0.0
2008-07-30,103.91999816894531,103.91999816894531,0.0,0.0
2008-07-31,103.87000274658203,103.87000274658203,0.0,0.0
2008-08-01,104.31999969482422,104.31999969482422,0.0,0.0
2008-08-04,104.3499984741211,104.3499984741211,0.0,0.0
2008-08-05,104.61000061035156,104.61000061035156,0.0,0.0
2008-08-06,104.6500015258789,104.6500015258789,0.0,0.0
2008-08-07,104.6500015258789,104.6500015258789,0.0,0.0
2008-08-08,105.37000274658203,105.37000274658203,0.0,0.0
2008-08-11,105.33999633789062,105.33999633789062,0.0,0.0
2008-08-12,105.44999694824219,105.44999694824219,0.0,0.0
2008-08-13,105.48999786376953,105.48999786376953,0.0,0.0
2008-08-14,105.6500015258789,105.6500015258789,0.0,0.0
2008-08-18,106.08000183105469,106.08000183105469,0.0,0.0
2008-08-19,106.25,106.25,0.0,0.0
2008-08-20,105.8499984741211,105.8499984741211,0.0,0.0
2008-08-21,105.9800033569336,105.9800033569336,0.0,0.0
2008-08-22,105.7699966430664,105.7699966430664,0.0,0.0
2008-08-25,105.6500015258789,105.6500015258789,0.0,0.0
2008-08-26,105.80000305175781,105.80000305175781,0.0,0.0
2008-08-27,105.77999877929688,105.77999877929688,0.0,0.0
2008-08-28,105.58999633789062,105.58999633789062,0.0,0.0
2008-08-29,105.86000061035156,105.86000061035156,0.0,0.0
2008-09-01,105.94999694824219,105.94999694824219,0.0,0.0
2008-09-02,105.93000030517578,105.93000030517578,0.0,0.0
2008-09-03,106.16999816894531,106.16999816894531,0.0,0.0
2008-09-04,105.86000061035156,105.86000061035156,0.0,0.0
2008-09-05,106.80000305175781,106.80000305175781,0.0,0.0
2008-09-08,106.23999786376953,106.23999786376953,0.0,0.0
2008-09-09,106.08000183105469,106.08000183105469,0.0,0.0
2008-09-10,106.58999633789062,106.58999633789062,0.0,0.0
2008-09-11,106.5999984741211,106.5999984741211,0.0,0.0
2008-09-12,106.2300033569336,106.2300033569336,0.0,0.0
2008-09-15,107.0,107.0,0.0,0.0
2008-09-16,107.19999694824219,107.19999694824219,0.0,0.0
2008-09-17,106.62999725341797,106.62999725341797,0.0,0.0
2008-09-18,106.6500015258789,106.6500015258789,0.0,0.0
2008-09-19,105.69999694824219,105.69999694824219,0.0,0.0
2008-09-22,105.30000305175781,105.30000305175781,0.0,0.0
2008-09-23,105.26000213623047,105.26000213623047,0.0,0.0
2008-09-24,105.69000244140625,105.69000244140625,0.0,0.0
2008-09-25,105.75,105.75,0.0,0.0
2008-09-26,106.08000183105469,106.08000183105469,0.0,0.0
2008-09-29,106.58000183105469,106.58000183105469,0.0,0.0
2008-09-30,106.7699966430664,106.7699966430664,0.0,0.0
2008-10-01,106.55000305175781,106.55000305175781,0.0,0.0
2008-10-02,106.5199966430664,106.5199966430664,0.0,0.0
2008-10-03,107.6500015258789,107.6500015258789,0.0,0.0
2008-10-06,108.25,108.25,0.0,0.0
2008-10-07,108.37999725341797,108.37999725341797,0.0,0.0
2008-10-08,108.63999938964844,108.63999938964844,0.0,0.0
2008-10-09,107.80000305175781,107.80000305175781,0.0,0.0
2008-10-10,107.97000122070312,107.97000122070312,0.0,0.0
2008-10-13,106.52999877929688,106.52999877929688,0.0,0.0
2008-10-14,106.44000244140625,106.44000244140625,0.0,0.0
2008-10-15,106.77999877929688,106.77999877929688,0.0,0.0
2008-10-16,107.19000244140625,107.19000244140625,0.0,0.0
2008-10-17,107.52999877929688,107.52999877929688,0.0,0.0
2008-10-20,107.4800033569336,107.4800033569336,0.0,0.0
2008-10-21,108.0,108.0,0.0,0.0
2008-10-22,108.54000091552734,108.54000091552734,0.0,0.0
2008-10-23,108.83999633789062,108.83999633789062,0.0,0.0
2008-10-24,109.25,109.25,0.0,0.0
2008-10-27,109.30999755859375,109.30999755859375,0.0,0.0
2008-10-28,108.77999877929688,108.77999877929688,0.0,0.0
2008-10-29,109.22000122070312,109.22000122070312,0.0,0.0
2008-10-30,108.76000213623047,108.76000213623047,0.0,0.0
2008-10-31,109.2699966430664,109.2699966430664,0.0,0.0
2008-11-03,108.41999816894531,108.41999816894531,0.0,0.0
2008-11-04,108.87999725341797,108.87999725341797,0.0,0.0
2008-11-05,109.12999725341797,109.12999725341797,0.0,0.0
2008-11-06,109.31999969482422,109.31999969482422,0.0,0.0
2008-11-07,109.93000030517578,109.93000030517578,0.0,0.0
2008-11-10,109.94000244140625,109.94000244140625,0.0,0.0
2008-11-11,111.11000061035156,111.11000061035156,0.0,0.0
2008-11-12,111.11000061035156,111.11000061035156,0.0,0.0
2008-11-13,110.55000305175781,110.55000305175781,0.0,0.0
2008-11-14,111.11000061035156,111.11000061035156,0.0,0.0
2008-11-17,110.69000244140625,110.69000244140625,0.0,0.0
2008-11-18,110.75,110.75,0.0,0.0
2008-11-19,110.8499984741211,110.8499984741211,0.0,0.0
2008-11-20,111.76000213623047,111.76000213623047,0.0,0.0
2008-11-21,111.9000015258789,111.9000015258789,0.0,0.0
2008-11-24,111.47000122070312,111.47000122070312,0.0,0.0
2008-11-25,111.4000015258789,111.4000015258789,0.0,0.0
2008-11-26,111.55000305175781,111.55000305175781,0.0,0.0
2008-11-27,111.79000091552734,111.79000091552734,0.0,0.0
2008-11-28,111.95999908447266,111.95999908447266,0.0,0.0
2008-12-01,111.88999938964844,111.88999938964844,0.0,0.0
2008-12-02,112.47000122070312,112.47000122070312,0.0,0.0
2008-12-03,112.51000213623047,112.51000213623047,0.0,0.0
2008-12-04,112.9000015258789,112.9000015258789,0.0,0.0
2008-12-05,112.19999694824219,112.19999694824219,0.0,0.0
2008-12-08,112.19000244140625,112.19000244140625,0.0,0.0
2008-12-09,111.30000305175781,111.30000305175781,0.0,0.0
2008-12-10,111.0199966430664,111.0199966430664,0.0,0.0
2008-12-11,111.30000305175781,111.30000305175781,0.0,0.0
2008-12-12,111.5999984741211,111.5999984741211,0.0,0.0
2008-12-15,110.44999694824219,110.44999694824219,0.0,0.0
2008-12-16,111.25,111.25,0.0,0.0
2008-12-17,112.05999755859375,112.05999755859375,0.0,0.0
2008-12-18,112.1500015258789,112.1500015258789,0.0,0.0
2008-12-19,112.44999694824219,112.44999694824219,0.0,0.0
2008-12-22,112.6500015258789,112.6500015258789,0.0,0.0
2008-12-23,113.0999984741211,113.0999984741211,0.0,0.0
2008-12-29,114.25,114.25,0.0,0.0
2008-12-30,113.5,113.5,0.0,0.0
2009-01-02,113.5,113.5,0.0,0.0
2009-01-05,113.23999786376953,113.23999786376953,0.0,0.0
2009-01-06,112.62000274658203,112.62000274658203,0.0,0.0
2009-01-07,112.69999694824219,112.69999694824219,0.0,0.0
2009-01-08,113.0,113.0,0.0,0.0
2009-01-09,113.3499984741211,113.3499984741211,0.0,0.0
2009-01-12,113.30000305175781,113.30000305175781,0.0,0.0
2009-01-13,113.4000015258789,113.4000015258789,0.0,0.0
2009-01-14,113.72000122070312,113.72000122070312,0.0,0.0
2009-01-15,113.9000015258789,113.9000015258789,0.0,0.0
2009-01-16,113.47000122070312,113.47000122070312,0.0,0.0
2009-01-19,113.04000091552734,113.04000091552734,0.0,0.0
2009-01-20,112.69999694824219,112.69999694824219,0.0,0.0
2009-01-21,112.77999877929688,112.77999877929688,0.0,0.0
2009-01-22,112.30999755859375,112.30999755859375,0.0,0.0
2009-01-23,111.3499984741211,111.3499984741211,0.0,0.0
2009-01-26,110.58000183105469,110.58000183105469,0.0,0.0
2009-01-27,111.18000030517578,111.18000030517578,0.0,0.0
2009-01-28,111.70999908447266,111.70999908447266,0.0,0.0
2009-01-29,111.9000015258789,111.9000015258789,0.0,0.0
2009-01-30,112.05999755859375,112.05999755859375,0.0,0.0
2009-02-02,112.58999633789062,112.58999633789062,0.0,0.0
2009-02-03,112.58999633789062,112.58999633789062,0.0,0.0
2009-02-04,112.68000030517578,112.68000030517578,0.0,0.0
2009-02-05,112.94999694824219,112.94999694824219,0.0,0.0
2009-02-06,112.77999877929688,112.77999877929688,0.0,0.0
2009-02-09,112.62999725341797,112.62999725341797,0.0,0.0
2009-02-10,112.9000015258789,112.9000015258789,0.0,0.0
2009-02-11,113.55000305175781,113.55000305175781,0.0,0.0
2009-02-12,114.0,114.0,0.0,0.0
2009-02-13,113.55999755859375,113.55999755859375,0.0,0.0
2009-02-16,113.72000122070312,113.72000122070312,0.0,0.0
2009-02-17,114.23999786376953,114.23999786376953,0.0,0.0
2009-02-18,114.08999633789062,114.08999633789062,0.0,0.0
2009-02-19,113.29000091552734,113.29000091552734,0.0,0.0
2009-02-20,113.95999908447266,113.95999908447266,0.0,0.0
2009-02-23,113.94000244140625,113.94000244140625,0.0,0.0
2009-02-24,114.27999877929688,114.27999877929688,0.0,0.0
2009-02-25,114.30000305175781,114.30000305175781,0.0,0.0
2009-02-26,113.5,113.5,0.0,0.0
2009-02-27,113.6500015258789,113.6500015258789,0.0,0.0
2009-03-02,114.0199966430664,114.0199966430664,0.0,0.0
2009-03-03,114.19999694824219,114.19999694824219,0.0,0.0
2009-03-04,113.9000015258789,113.9000015258789,0.0,0.0
2009-03-05,114.31999969482422,114.31999969482422,0.0,0.0
2009-03-06,114.54000091552734,114.54000091552734,0.0,0.0
2009-03-09,114.36000061035156,114.36000061035156,0.0,0.0
2009-03-10,113.69999694824219,113.69999694824219,0.0,0.0
2009-03-11,113.52999877929688,113.52999877929688,0.0,0.0
2009-03-12,114.12000274658203,114.12000274658203,0.0,0.0
2009-03-13,114.16000366210938,114.16000366210938,0.0,0.0
2009-03-16,113.66000366210938,113.66000366210938,0.0,0.0
2009-03-17,113.41999816894531,113.41999816894531,0.0,0.0
2009-03-18,113.4800033569336,113.4800033569336,0.0,0.0
2009-03-19,114.19000244140625,114.19000244140625,0.0,0.0
2009-03-20,114.9000015258789,114.9000015258789,0.0,0.0
2009-03-23,114.61000061035156,114.61000061035156,0.0,0.0
2009-03-24,114.16000366210938,114.16000366210938,0.0,0.0
2009-03-25,114.02999877929688,114.02999877929688,0.0,0.0
2009-03-26,114.2300033569336,114.2300033569336,0.0,0.0
2009-03-27,114.75,114.75,0.0,0.0
2009-03-30,114.88999938964844,114.88999938964844,0.0,0.0
2009-03-31,115.06999969482422,115.06999969482422,0.0,0.0
2009-04-01,115.18000030517578,115.18000030517578,0.0,0.0
2009-04-02,114.55000305175781,114.55000305175781,0.0,0.0
2009-04-03,114.29000091552734,114.29000091552734,0.0,0.0
2009-04-06,114.43000030517578,114.43000030517578,0.0,0.0
2009-04-07,114.25,114.25,0.0,0.0
2009-04-08,114.48999786376953,114.48999786376953,0.0,0.0
2009-04-09,114.3499984741211,114.3499984741211,0.0,0.0
2009-04-14,114.86000061035156,114.86000061035156,0.0,0.0
2009-04-15,115.18000030517578,115.18000030517578,0.0,0.0
2009-04-16,114.86000061035156,114.86000061035156,0.0,0.0
2009-04-17,114.72000122070312,114.72000122070312,0.0,0.0
2009-04-20,115.16999816894531,115.16999816894531,0.0,0.0
2009-04-21,115.26000213623047,115.26000213623047,0.0,0.0
2009-04-22,114.83999633789062,114.83999633789062,0.0,0.0
2009-04-23,114.9800033569336,114.9800033569336,0.0,0.0
2009-04-24,115.30999755859375,115.30999755859375,0.0,0.0
2009-04-27,115.26000213623047,115.26000213623047,0.0,0.0
2009-04-28,115.61000061035156,115.61000061035156,0.0,0.0
2009-04-29,115.6500015258789,115.6500015258789,0.0,0.0
2009-04-30,115.5999984741211,115.5999984741211,0.0,0.0
2009-05-04,115.18000030517578,115.18000030517578,0.0,0.0
2009-05-05,115.66000366210938,115.66000366210938,0.0,0.0
2009-05-06,115.63999938964844,115.63999938964844,0.0,0.0
2009-05-07,115.26000213623047,115.26000213623047,0.0,0.0
2009-05-08,115.20999908447266,115.20999908447266,0.0,0.0
2009-05-11,115.47000122070312,115.47000122070312,0.0,0.0
2009-05-12,115.31999969482422,115.31999969482422,0.0,0.0
2009-05-13,115.70999908447266,115.70999908447266,0.0,0.0
2009-05-14,115.63999938964844,115.63999938964844,0.0,0.0
2009-05-15,115.5,115.5,0.0,0.0
2009-05-18,115.55000305175781,115.55000305175781,0.0,0.0
2009-05-19,115.0,115.0,0.0,0.0
2009-05-20,115.16999816894531,115.16999816894531,0.0,0.0
2009-05-21,115.4000015258789,115.4000015258789,0.0,0.0
2009-05-22,115.0,115.0,0.0,0.0
2009-05-25,114.56999969482422,114.56999969482422,0.0,0.0
2009-05-26,114.22000122070312,114.22000122070312,0.0,0.0
2009-05-27,114.1500015258789,114.1500015258789,0.0,0.0
2009-05-28,114.1500015258789,114.1500015258789,0.0,0.0
2009-05-29,114.12000274658203,114.12000274658203,0.0,0.0
2009-06-01,114.0,114.0,0.0,0.0
2009-06-02,114.19000244140625,114.19000244140625,0.0,0.0
2009-06-03,114.45999908447266,114.45999908447266,0.0,0.0
2009-06-04,113.86000061035156,113.86000061035156,0.0,0.0
2009-06-05,113.5199966430664,113.5199966430664,0.0,0.0
2009-06-08,113.31999969482422,113.31999969482422,0.0,0.0
2009-06-09,113.48999786376953,113.48999786376953,0.0,0.0
2009-06-10,113.45999908447266,113.45999908447266,0.0,0.0
2009-06-11,113.43000030517578,113.43000030517578,0.0,0.0
2009-06-12,113.58999633789062,113.58999633789062,0.0,0.0
2009-06-15,114.22000122070312,114.22000122070312,0.0,0.0
2009-06-16,114.19999694824219,114.19999694824219,0.0,0.0
2009-06-17,114.6500015258789,114.6500015258789,0.0,0.0
2009-06-18,114.18000030517578,114.18000030517578,0.0,0.0
2009-06-19,114.36000061035156,114.36000061035156,0.0,0.0
2009-06-22,114.86000061035156,114.86000061035156,0.0,0.0
2009-06-23,114.7699966430664,114.7699966430664,0.0,0.0
2009-06-24,115.2699966430664,115.2699966430664,0.0,0.0
2009-06-25,115.5999984741211,115.5999984741211,0.0,0.0
2009-06-26,115.6500015258789,115.6500015258789,0.0,0.0
2009-06-29,115.80000305175781,115.80000305175781,0.0,0.0
2009-06-30,115.48999786376953,115.48999786376953,0.0,0.0
2009-07-01,115.81999969482422,115.81999969482422,0.0,0.0
2009-07-02,116.37999725341797,116.37999725341797,0.0,0.0
2009-07-03,116.44000244140625,116.44000244140625,0.0,0.0
2009-07-06,116.52999877929688,116.52999877929688,0.0,0.0
2009-07-07,116.47000122070312,116.47000122070312,0.0,0.0
2009-07-08,116.4800033569336,116.4800033569336,0.0,0.0
2009-07-09,116.4000015258789,116.4000015258789,0.0,0.0
2009-07-10,116.41999816894531,116.41999816894531,0.0,0.0
2009-07-13,116.5,116.5,0.0,0.0
2009-07-14,116.18000030517578,116.18000030517578,0.0,0.0
2009-07-15,116.16000366210938,116.16000366210938,0.0,0.0
2009-07-16,116.33999633789062,116.33999633789062,0.0,0.0
2009-07-17,116.25,116.25,0.0,0.0
2009-07-20,116.08999633789062,116.08999633789062,0.0,0.0
2009-07-21,116.30000305175781,116.30000305175781,0.0,0.0
2009-07-22,116.58000183105469,116.58000183105469,0.0,0.0
2009-07-23,116.5199966430664,116.5199966430664,0.0,0.0
2009-07-24,116.44000244140625,116.44000244140625,0.0,0.0
2009-07-27,116.25,116.25,0.0,0.0
2009-07-28,116.79000091552734,116.79000091552734,0.0,0.0
2009-07-29,116.79000091552734,116.79000091552734,0.0,0.0
2009-07-30,116.87999725341797,116.87999725341797,0.0,0.0
2009-07-31,117.37999725341797,117.37999725341797,0.0,0.0
2009-08-03,117.31999969482422,117.31999969482422,0.0,0.0
2009-08-04,117.23999786376953,117.23999786376953,0.0,0.0
2009-08-05,116.95999908447266,116.95999908447266,0.0,0.0
2009-08-06,116.80999755859375,116.80999755859375,0.0,0.0
2009-08-07,116.0199966430664,116.0199966430664,0.0,0.0
2009-08-10,116.52999877929688,116.52999877929688,0.0,0.0
2009-08-11,116.7300033569336,116.7300033569336,0.0,0.0
2009-08-12,116.5999984741211,116.5999984741211,0.0,0.0
2009-08-13,116.80999755859375,116.80999755859375,0.0,0.0
2009-08-14,117.31999969482422,117.31999969482422,0.0,0.0
2009-08-17,117.44000244140625,117.44000244140625,0.0,0.0
2009-08-18,117.5199966430664,117.5199966430664,0.0,0.0
2009-08-19,117.73999786376953,117.73999786376953,0.0,0.0
2009-08-20,117.87999725341797,117.87999725341797,0.0,0.0
2009-08-21,117.36000061035156,117.36000061035156,0.0,0.0
2009-08-24,117.30999755859375,117.30999755859375,0.0,0.0
2009-08-25,117.83000183105469,117.83000183105469,0.0,0.0
2009-08-26,118.0,118.0,0.0,0.0
2009-08-27,118.0,118.0,0.0,0.0
2009-08-28,117.9800033569336,117.9800033569336,0.0,0.0
2009-08-31,117.98999786376953,117.98999786376953,0.0,0.0
2009-09-01,117.80000305175781,117.80000305175781,0.0,0.0
2009-09-02,117.9800033569336,117.9800033569336,0.0,0.0
2009-09-03,117.80000305175781,117.80000305175781,0.0,0.0
2009-09-04,118.0,118.0,0.0,0.0
2009-09-07,118.06999969482422,118.06999969482422,0.0,0.0
2009-09-08,118.0199966430664,118.0199966430664,0.0,0.0
2009-09-09,117.97000122070312,117.97000122070312,0.0,0.0
2009-09-10,118.0999984741211,118.0999984741211,0.0,0.0
2009-09-11,118.66999816894531,118.66999816894531,0.0,0.0
2009-09-14,118.41000366210938,118.41000366210938,0.0,0.0
2009-09-15,118.33000183105469,118.33000183105469,0.0,0.0
2009-09-16,118.12999725341797,118.12999725341797,0.0,0.0
2009-09-17,118.05999755859375,118.05999755859375,0.0,0.0
2009-09-18,118.0,118.0,0.0,0.0
2009-09-21,118.1500015258789,118.1500015258789,0.0,0.0
2009-09-22,118.0999984741211,118.0999984741211,0.0,0.0
2009-09-23,118.19999694824219,118.19999694824219,0.0,0.0
2009-09-24,118.5,118.5,0.0,0.0
2009-09-25,118.66000366210938,118.66000366210938,0.0,0.0
2009-09-28,118.73999786376953,118.73999786376953,0.0,0.0
2009-09-29,118.58000183105469,118.58000183105469,0.0,0.0
2009-09-30,118.70999908447266,118.70999908447266,0.0,0.0
2009-10-01,118.58000183105469,118.58000183105469,0.0,0.0
2009-10-02,119.0199966430664,119.0199966430664,0.0,0.0
2009-10-05,119.18000030517578,119.18000030517578,0.0,0.0
2009-10-06,119.0199966430664,119.0199966430664,0.0,0.0
2009-10-07,119.16999816894531,119.16999816894531,0.0,0.0
2009-10-08,119.3499984741211,119.3499984741211,0.0,0.0
2009-10-09,118.6500015258789,118.6500015258789,0.0,0.0
2009-10-12,118.8499984741211,118.8499984741211,0.0,0.0
2009-10-13,118.87999725341797,118.87999725341797,0.0,0.0
2009-10-14,118.54000091552734,118.54000091552734,0.0,0.0
2009-10-15,118.44999694824219,118.44999694824219,0.0,0.0
2009-10-16,118.30000305175781,118.30000305175781,0.0,0.0
2009-10-19,118.26000213623047,118.26000213623047,0.0,0.0
2009-10-20,118.4800033569336,118.4800033569336,0.0,0.0
2009-10-21,118.51000213623047,118.51000213623047,0.0,0.0
2009-10-22,118.62000274658203,118.62000274658203,0.0,0.0
2009-10-23,118.45999908447266,118.45999908447266,0.0,0.0
